home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,stadium_name,Defence_line,Home_ground_effect,Tempo_home,Tempo,Transition_Defence_Attack,matches_played,matches_played_away,matches_played_home,wins,wins_away,wins_home,draws_away,draws_home,losses,losses_away,losses_home,points_per_game_away,points_per_game,points_per_game_home,league_position,league_position_away,league_position_home,performance_rank,Attack_goals,Defence_goals_conceded,goal_difference,total_goal_count_away,Attack_goals_away,total_goal_count_home,Attack_goals_home,Defence_goals_conceded_away,Defence_goals_conceded_home,clean_sheets,clean_sheets_away,clean_sheets_home,btts_count,btts_count_away,btts_count_home,corners_total,corners_total_home,corners_total_home,average_possession,average_possession_away,average_possession_home,shots,shots_away,shots_home,shots_on_target,shots_on_target_away,shots_on_target_home,fouls,fouls_home,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,Status_home_away
Liverpool,Arsenal,2.78,1.67,2.79,1.32,5,1,6,5,4,1,5,3,1,0,2,0,1,0,1,1,14,6,11,3,3,3,8,13,47,53,1.94,1.44,2,0.9,3.39,61,Anfield,High_Block,Positive,High,High,Fast,38,0,19,30,0,17,5,2,1,1,0,2.32,2.55,2.79,2,2,2,2,89,22,67,46,34,65,55,12,10,21,9,12,17,10,7,249,116,133,62,61,64,472,205,267,264,119,145,315,149,1.9,2.12,1.67,Win_home
